attraction_id,attraction,description,duration,images
1730,https://tripadvisor.ca/AttractionProductDetail-g154943-d11890091-Full_Day_Best_of_Vancouver_Private_City_Tour_and_Alpine_Adventure-Vancouver_British_Columbia.html,"Combine city sights with Alpine splendor on a private 10-hour tour of Vancouver highlights including Grouse Mountain and Stanley Park. Tick off top attractions such as Vancouver Chinatown, Queen Elizabeth Park â€” home to the highest lookout point in the city â€” and Gastown before crossing Lions Gate Bridge to the vertiginous Capilano Suspension Bridge Park. Plus, youâ€™ll visit Grouse Mountain, take the Skyride to the summit, and see endangered grizzly bears in the nature reserve. Hotel pickup and drop-off are included.
Read more",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/df/2c/7c.jpg"");"
1731,https://tripadvisor.ca/AttractionProductDetail-g155004-d12863352-Cycling_the_Nation_s_Capital-Ottawa_Ontario.html,"See Canadaâ€™s Capital by bike traversing paths, parks, and bridges during this guided bicycle tour. Choose from two daily departure times and pedal along the Rideau Canal and past historic sights of the city while your guide reveals Ottawaâ€™s history and natural beauty. Customize your route to suit your ability and interests and stop along the way to take in this city on the edge of the Ottawa River. 
Read more",90â€“150 minutes,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/21/5e.jpg"");"
1732,https://tripadvisor.ca/AttractionProductDetail-g60745-d12467568-5_Day_US_East_Coast_Bus_Tour_from_Boston-Boston_Massachusetts.html,"Experience East Coast highlights on a 5-day tour from Boston to Newport, Hartford, New York City, Philadelphia, and Niagara Falls. Pre-booked accommodations, transport, and a hand-picked itinerary mean you can relax and enjoy the ride to sites that explore American history, art, nature, and more, taking in views of New England and the Atlantic Coast along the way.
Read more",4 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f2/68/d5.jpg"");"
1733,https://tripadvisor.ca/AttractionProductDetail-g154943-d13127303-Vancouver_Private_Secrets_of_Stanley_Park_Walking_Tour-Vancouver_British_Columbia.html,"Uncover the secrets of Stanley Park on a private 2.5-hour insider walking tour with an expert guide. Explore the famous seawall, dark forested trails, secret cemeteries, historic totem poles, bizarre public art, and notorious crime scenes. See Vancouver landmarks Coal Harbour, the Lions Gate Bridge and Deadman's Island. As you stroll along the glistening shoreline and beneath towering trees, you'll hear the inside story of one of the world's most remarkable parks.
Read more",2h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6a/ef/41.jpg"");"
1736,https://tripadvisor.ca/AttractionProductDetail-g154943-d13858196-Vancouver_Hop_on_Boat_Tour-Vancouver_British_Columbia.html,"Create your own tour, on your own time with this pass on a Vancouver hop-on, hop-off boat. Travel between Coal Harbour in downtown Vancouver, Granville Island, and the St. Roch Dock in North Vancouver. Each dockâ€™s location is close to interesting shops, restaurants, and lovely sights; and each of the stops offers a new perspective on the personality of the fascinating city.
Read more",1â€“10 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/49/6d.jpg"");"
1737,https://tripadvisor.ca/AttractionProductDetail-g155033-d12935023-Historical_Tasting_Old_Quebec_Walking_Tour-Quebec_City_Quebec.html,"Immerse yourself in Quebec City, and sample its local flavors on this small-group walking tour of Old Quebec. Learn about the cityâ€™s history as you walk along the streets with your seasoned guide, discovering hidden treasures and three tasting stops. Round out your tour with a ride on the funicular for picturesque views.
Read more",2h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/61/7c.jpg"");"
1738,https://tripadvisor.ca/AttractionProductDetail-g154914-d11481218-Edmonton_River_Valley_90_Minute_Segway_Adventure-Edmonton_Alberta.html,"Experience the scenery of Alberta's Edmonton River Valley on a Segway, an electric, self-balancing scooter. Learn now to maneuver the vehicle from a certified Segway trainer before venturing out into the valley, listening to your guide's commentary as you travel.
Read more",1h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/38/d4/9b.jpg"");"
1740,https://tripadvisor.ca/AttractionProductDetail-g182183-d12437374-Tremblant_White_Water_Rafting_Express_Experience-Mont_Tremblant_Quebec.html,"The Rouge River cascades down through the beautiful Mt. Tremblant region, with challenging currents offering the ideal conditions for white-water adventure. On this rafting tour, navigate the choppy river with your guide and tackle the swirling torrents with all equipment plus round-trip travel from Tremblant resort included. Pit your nerves against the Harrington Canyon or Seven Sisters sections of the Rouge River, and experience the best of Mt. Tremblantâ€™s great outdoors.
Read more",7h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6c/69/e7.jpg"");"
1744,https://tripadvisor.ca/AttractionProductDetail-g155032-d11451197-Independent_Tour_of_Montreal_by_Bike-Montreal_Quebec.html,"Discover Montreal's incredible array of offerings on two-wheels. Embark on an independent bicycle tour of the city and its various neighborhoods from Chinatownâ€”with its Cantonese restaurants and candy standsâ€”to the hip boutiques and bohemian hang-outs of Plateau Mont-Royal. Stop for a French pastry along the cobbled streets of Old Montreal, or meander along the waterfront aboard your mountain bike or hybrid rental. You have the entire day to explore Montreal exactly how you choose.
Read more",Ticket type:,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6e/e2/f5.jpg"");"
1745,https://tripadvisor.ca/AttractionProductDetail-g154943-d11486394-Vancouver_Self_Guided_Audio_Tour-Vancouver_British_Columbia.html,#N/A,2â€“3 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/7b/24/40.jpg"");"
1746,https://tripadvisor.ca/AttractionProductDetail-g154944-d14103714-Victoria_Self_Guided_Audio_Tour-Vancouver_Island_British_Columbia.html,#N/A,2â€“3 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/7b/2a/d8.jpg"");"
1747,https://tripadvisor.ca/AttractionProductDetail-g181771-d11476307-High_Performance_Mountain_Bike_Rental_in_Squamish-Squamish_British_Columbia.html,"Rent a mountain bike in Squamish to explore cross-country trails, single track, pump tracks, and moreâ€”there are more than 125 miles (201 km.) of Squamish mountain bike trails to choose from. With an available fleet of rental mountain bikes that range from extra small to extra large, you can select a bike thatâ€™s tailored to your size and riding style with premium perks such as dropper posts and hydraulic disk brakes.
Read more",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/7c/47.jpg"");"
1748,https://tripadvisor.ca/AttractionProductDetail-g48261-d12457362-Half_Day_Niagara_Falls_New_York_Trip_with_Cave_of_the_Winds-Niagara_Falls_New_York.html,"Discover Niagara Fallsâ€™ best side on this 4-hour comprehensive tour from Niagara Falls, New York. Avoid the crowds on a small-group tour of seven people or fewer that lets you explore the falls in four popular and distinct ways: view from the walkways of Cave of the Winds, ride aboard the Maid of the Mist, travel to Goat Island, and see the falls from the American Observation Tower.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/13/19.jpg"");"
1749,https://tripadvisor.ca/AttractionProductDetail-g155019-d11465458-Niagara_Falls_Full_Day_Tour_from_Mississauga-Toronto_Ontario.html,"Enjoy a full-day of adventure to beautiful Niagara Falls from Mississauga. After arriving near the falls at the foot of popular Clifton Hill, spend part of the day wandering at will â€” perhaps take a trip to the edge of the falls on the famous Hornblower Niagara cruise. On the return trip, visit the Niagara Whirlpool and Floral Clock, then stop in the quaint town of Niagara on the Lake for a winery visit. Hotel pickup and drop-off from most Mississauga hotels included.
Read more",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6a/d2/d3.jpg"");"
1751,https://tripadvisor.ca/AttractionProductDetail-g154913-d15616437-Creepy_Calgary_by_Sidecar-Calgary_Alberta.html,"For a night out with a difference, embark on this adult-only ghost tour of Calgary by sidecar. Youâ€™ll travel to historic parts of the city, including Fort Calgary, Inglewood, and Scotsmanâ€™s Hill. Along the way, hear spooky tales of notorious Calgary residents, hauntings, and dark history, and pause for non-alcoholic refreshmentsâ€”or an alcoholic drink at your own expenseâ€”at historic pubs.
Read more",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/69/6b/ad.jpg"");"
1752,https://tripadvisor.ca/AttractionProductDetail-g154911-d11465505-Banff_Mountain_Photography_Tour-Banff_Banff_National_Park_Alberta.html,"Get the perfect image of you and that special someone set amidst the gorgeous outdoor scenery of Banff during this flexible-length professional photo session. Leave the selfie stick at home and let a professional photographer guide you to the most stunning mountain and wilderness locations in the Canadian Rockies for a one-on-one photo session. Youâ€™ll end the day with perfectly-composed snapshots you can share on social media, and with friends and family back home.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/68/18.jpg"");"
1753,https://tripadvisor.ca/AttractionProductDetail-g155033-d13797769-Hybrid_bike_rental_on_Ile_d_Orleans-Quebec_City_Quebec.html,"See this beautiful island on the Saint Lawrence River in the heart of French Canada on this self-guided tour on an easy-to-ride hybrid bicycle. Peddle on a lightweight multi-terrain bicycle equipped with 24-gears following one of four routes to discover sights, lookouts, food, and landscapes.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/4c/45/a8.jpg"");"
1754,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103487-Victoria_Kids_Aerial_Adventure_Course-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Enjoy some active family fun perched high in the sky as you traverse an aerial adventure course. Tackle the games in the Kids Adventure Course, a suspension course hanging 10 feet (3 meters) high, or ride on ziplines. Choose from more than 12 games and ziplines that will have kids moving comfortably and safely from tree to tree on their own in no time. 
Read more",45â€“90 minutes,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/b2/7b/6e.jpg"");"
