attraction_id,attraction,description,duration,images
2168,https://tripadvisor.ca/AttractionProductDetail-g155025-d12577065-Rouge_River_Family_Rafting-Quebec.html,"Tumbling and flowing through Canada’s beautiful countryside—with choppy and calm sections in equal measure—the Rouge River is ideal for white-water rafting adventure. On this family-friendly tour, tackle gentle stretches of the Rouge River by raft with your guide, with stops for swimming and body-surfing at your leisure. With a refreshing picnic lunch included, enjoy outdoor adventure on the water and uninterrupted views over the riverside wilderness.",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6c/69/ea.jpg"");"
2170,https://tripadvisor.ca/AttractionProductDetail-g155019-d15585758-Skiing_for_Beginner_snow_tubing_or_snowshoeing_Tour_from_Toronto-Toronto_Ontario.html,"For the perfect winter getaway, that's only a short trip from Toronto, take advantage of this Snow Valley sports package complete with round-trip transportation. Sit back as your whisked from Toronto to Snow Valley, a preferred mountain resort for skiers and snowboarders alike. Pick the package for your favorite winter sport, and enjoy a beginner lesson, equipment rental, and lift ticket included.",12h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/38/3f/20.jpg"");"
2171,https://tripadvisor.ca/AttractionProductDetail-g181785-d11482174-Whitewater_Rafting_on_Toby_Creek-Golden_Kootenay_Rockies_British_Columbia.html,"Enjoy an active and adventurous way to explore some of British Columbia’s prettiest scenery when you book a white-water rafting tour of Toby Creek. In the morning, meet at Panorama Mountain Village and travel by shuttle to the river. Then, grab your gear, listen to a safety briefing, and set off: this beginner-friendly tour has you charting class-III rapids in no time. As you go, enjoy the thrills and admire the Rocky Mountain scenery.",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/a8/72/e5.jpg"");"
2174,https://tripadvisor.ca/AttractionProductDetail-g181771-d13166262-Squamish_Elaho_White_Water_Rafting_from_Whistler-Squamish_British_Columbia.html,"Conquer the rapids on this white-water rafting trip along the Elaho River in Squamish Valley. After arriving at your starting point, you’ll learn the rafting rules, techniques, and safety procedures in order to navigate the Class III and IV rapids. Along the roughly 13 miles (20 kilometers) journey through British Columbia wilderness, see old-growth forests, dormant volcanoes, glaciers, and waterfalls, as well as possibly spot local wildlife.",7h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/c2/42.jpg"");"
2175,https://tripadvisor.ca/AttractionProductDetail-g181771-d13166261-Squamish_Cheakamus_White_Water_Rafting_from_Whistler-Squamish_British_Columbia.html,"Our family, all 3 generations, had an amazing trip with Canadian Outback Rafting. They do a first class job all around. We were lucky to have Eric as our guide. He has incredible energy, and made the trip a lot of fun (the kids loved his sense of humor). But he's also very professional. He took all appropriate safety precautions, and we appreciated how he passed on his passion for this great river. We were impressed with Eric but also the entire company, from their office staff, to his fellow guides, to the bus driver. Kudos and thanks to Canadian Outback. Mark Angelo",4h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/bc/8a/3d.jpg"");"
2176,https://tripadvisor.ca/AttractionProductDetail-g181771-d13166263-Squamish_Elaho_White_Water_Rafting_from_Vancouver-Squamish_British_Columbia.html,"Experience the wilderness and natural beauty of the Cost Mountain Range as you paddle down the Elaho River in Squamish, BC, during this full-day, guided, white-water rafting tour over class III and IV rapids. Gear up and climb aboard your raft with your guide and set off to see the forests, waterfalls, glaciers, and wild animals that call this place home.",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/bc/8a/1d.jpg"");"
2179,https://tripadvisor.ca/AttractionProductDetail-g155047-d11487166-Half_Day_Canoe_Trip_on_the_Takihini_River-Whitehorse_Yukon.html,"The Takhini River runs through the Yukon territory, offering access to some of Canada’s most beautiful wilderness scenery. On this tour, choose a morning or afternoon start time, and take to the river by traditional canoe. Navigate the waterway with your guide to lead the way, and keep watch for native beaver, deer, and elk along the riverbanks. With the logistics covered, relax and admire uninterrupted views over the wild landscape.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/70/4b/fc.jpg"");"
2184,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103624-Cowichan_River_Tubing_Rental-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"The Cowichan River flows from Cowichan Lake to coastal Cowichan Bay, and takes in some of British Columbia’s prettiest countryside scenery. On this family-friendly river-tubing adventure, float along the crystal-clear Cowichan River and enjoy watery adventure in the Canadian wilderness. Pass old bridges and gentle rapids at the river’s relaxed pace, with a shuttle service to return you to base at the end.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/e4/ff/04.jpg"");"
2186,https://tripadvisor.ca/AttractionProductDetail-g154943-d11455006-English_Bay_Jet_Ski_Tour_from_Vancouver_with_Dinner_on_Bowen_Island-Vancouver_British_Columbia.html,"Amp up your Vancouver vacation with a thrilling 3.5-hour jet ski tour of Howe Sound and dinner at a waterside pub! Delight in lovely evening views of English Bay, Howe Sound and Bowen Island as you rip up the water on your single or double Sea-Doo Watercraft. You’ll see native wildlife, view breathtaking coastal scenery, and savor a hearty dinner and drink on Bowen Island before heading back to the mainland.",3h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/a9/f3/04.jpg"");"
2187,https://tripadvisor.ca/AttractionProductDetail-g154943-d11455007-Vancouver_Jet_Ski_Rental-Vancouver_British_Columbia.html,"Hop onto your Sea-Doo Jet Ski to explore Vancouver’s English Bay and Howe Sound in style with this 2-, 3- or 8-hour Jet Ski rental from Granville Island. Head to the water sports center on Granville Island for your safety briefing. Then, take to the waves at your leisure. Zoom through English Bay and around Howe Sound’s 22 islands, and enjoy breathtaking views over Vancouver’s rugged coastline. Whizz through Horseshoe Bay to Bowen Island, seek a secluded spot around Bowyer Island or watch harbor seals lazing on Pam Rocks.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/f8/b7.jpg"");"
2188,https://tripadvisor.ca/AttractionProductDetail-g154943-d11455009-English_Bay_Jet_Ski_Tour_from_Vancouver-Vancouver_British_Columbia.html,"Enjoy high-speed thrills over the waves in English Bay and Howe Sound on this morning Jet Ski tour from Vancouver. Following a 30-minute safety briefing, hop onto your single- or double-rider Sea-Doo watercraft and take to the water. Follow your guide through English Bay and out toward Horseshoe Bay, and enjoy panoramic views over the bays, beaches and coves of Bowen Island. Head through beautiful Howe Sound to Bowyer Island and see native harbor seals lazing by the shoreline at Pam Rocks. Then, return to base via Anvil Island.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/49/09/06.jpg"");"
2189,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103574-Victoria_Harbour_Sunset_Kayak_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Watch the sun set over Victoria Harbour on a 3-hour, evening kayak trip in Victoria that includes a short paddling lesson and all kayak equipment. Watch for bald eagles, seals, and other wildlife as you follow an experienced kayak guide along the shoreline, passing the historic landmarks of downtown Victoria, Victoria’s shipyards, and the reversing falls under Tillicum Bridge. This small-group kayak tour is limited to six participants for individual attention from the guide.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/5f/c6/30.jpg"");"
2190,https://tripadvisor.ca/AttractionProductDetail-g154922-d11466810-Half_Day_Whitewater_Rafting_in_Revelstoke-British_Columbia.html,"Enjoy a thrilling white-water rafting experience, and admire views of some of British Columbia’s most spectacular scenery, when you book this beginner-friendly excursion. Pick between morning and afternoon tour times, and set off from central Revelstoke. After a training session, grab your gear and set off on the Illecillewaet River. Enjoy incredible vistas of the Selkirk Mountains as you chart the class II and III rapids with your guide’s instruction.",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/72/e6/c4.jpg"");"
2191,https://tripadvisor.ca/AttractionProductDetail-g181771-d11480129-Squamish_Scenic_Twilight_Float-Squamish_British_Columbia.html,"Spend a leisurely evening floating on the Lower Squamish River with this gentle adventure. The small rapids you encounter may give a few splashes, but you and your family or group will be having too much fun to care. Take in the unmatched beauty of the British Columbia landscape and revel in the colors of the sunset in the Coastal Mountains.",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/c2/46.jpg"");"
2192,https://tripadvisor.ca/AttractionProductDetail-g154918-d11475058-Sunwapta_River_Self_Drive_Rafting_Trip-Jasper_Jasper_National_Park_Alberta.html,"If you're ready for a thrilling whitewater rafting outing in Jasper National Park, don't bother with a mellow tour when you can enjoy this self-drive adventure through Grade 3 rapids. Rain or shine, head out on the Sunwapta River for an adrenaline-fueled adventure. Just don your included wetsuit, layer up for warmth, and head out on the river. Cruise the speedy rapids, and enjoy the mountainous landscape as you go.",2h 15m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/3c/06/96.jpg"");"
2193,https://tripadvisor.ca/AttractionProductDetail-g155047-d11455222-Arctic_Day_Yukon_River_Canoeing_Tour-Whitehorse_Yukon.html,"Paddle gently through the Canadian wilderness on this 5.5-hour Yukon River canoeing tour. Travel from Whitehorse to the banks of the mighty Yukon River with your guide. With your safety equipment on, hop into your canoe and head down the historic waterway. Paddle to the spot where the Yukon River joins the Takhini River and enjoy uninterrupted views over the rolling Canadian countryside. Watch the riverbanks for native wildlife, and upgrade your tour to explore the river all the way to Lake Laberge.",5h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/10/73.jpg"");"
